id	filename	md5	size	state
6e7ba4de-2943-4972-88f0-5a2cb1fa61ed	6264496109_R02C01_Grn.idat	a3b39b8f214518c92ed6e86edb62377d	8095249	live
8d7872c0-e7f2-450d-b0a6-47e48a0b8437	6285625076_R03C02_Red.idat	98b5f417c3a86de88a16e0c4786e18de	8095259	live
bff75c08-0c1e-43fa-8160-3f4ab33c1460	6057825048_R06C02_Red.idat	833068edc24cb1b4f509edbfa44f0f04	8095235	live
9322eaff-2254-4e94-a9d1-80317c05997b	9721366037_R02C02_Grn.idat	ed8fd635779772a2a2e35d13d48caf3f	8095249	live
786d4cbd-d501-469a-8605-959e0981c1f6	6042324005_R06C01_Red.idat	89c58c2244684630f79b3bdfe7e5718f	8095204	live
59321ba6-1f05-47ff-985b-bea6c1f6995c	3999492072_R02C01_Grn.idat	93c808870547337dea8f9e78ef498d9d	8095272	live
65585631-2d0f-45e8-a7ac-75bc071864fd	9426020029_R06C01_Grn.idat	f2d0dcdf8a8a22a573347e4fdafe1561	8095288	live
1d05a8f3-d272-48b7-8c4e-b3e0bec3da45	9828653018_R04C01_Grn.idat	7c5ef96d560be1b70f304c359c30334a	8095264	live
8f80fe64-e65d-4c60-8435-39aca59111db	9828653010_R01C01_Red.idat	4be2444809b7e73175d85e79f4f19564	8095265	live
dbfb6fa9-6b8d-4fe2-b69b-0f7419f52f97	8784241047_R04C01_Red.idat	3e117397e3648adbb35737cd578cf1bd	8095311	live
e6da8d24-f7b2-4955-af13-8f35f6ec55bc	7786923105_R01C01_Red.idat	12606cc4fec08dad283157e6c2321b46	8095246	live
1caf9af1-8628-4b23-a9b9-4cd6b84dfe05	6264488026_R04C01_Red.idat	c211afed161897f24b9e84e2abd18b2f	8095272	live
74c58e91-a912-40e5-8fa4-23b3d300f2d0	6042324004_R02C01_Red.idat	5125ba324991c29ea993cea4fdaa0c48	8095277	live
f92034e4-1b57-495c-b472-0a0b3cc25723	9701417162_R06C01_Grn.idat	ac77ad05d2e6a23080bc6adb0a4fda8a	8095258	live
b4ce8b79-a0d4-4ec4-a81b-f731088d8eeb	6285633034_R06C02_Grn.idat	b761315dad9e313cb82bde7b8ab14839	8095260	live
31fa3128-a308-413c-8376-7a3e168a40e7	6042324053_R05C01_Red.idat	8df62ac1965fddf76eaa3f6166997af7	8095303	live
718ee97c-d798-42b8-8368-f1ca9fed472e	6055432009_R01C02_Grn.idat	ddcfd8ca653aec86a806b6e3fa6483da	8095293	live
6b91a54c-333a-4372-b3ef-436607fff264	9422492127_R02C02_Grn.idat	3db200def222b54ba873e1270d4a1b2b	8095288	live
2aa6e098-f924-45e2-9c64-3927447cf1bc	6285633062_R04C01_Red.idat	e060247f4cc3ce350af0bc9019532d9a	8095228	live
afd01ba2-b078-400b-95a5-4cd263f26d31	6929718093_R02C01_Red.idat	06640709f69f7263c627bbb4cf66260a	8095268	live
09547602-2f08-4c4c-b590-e624000a3c5f	5775041084_R05C01_Grn.idat	d0e85f13efa288e6814d3def66a5c046	8091452	live
097833aa-666f-4b7e-b219-c6ee77c36067	9630789147_R02C01_Grn.idat	0143d2df1fc2b809a19f41c9e8c9af13	8095302	live
17e12d56-a910-4dec-94c8-bc1488f9beb8	8784225054_R01C02_Grn.idat	1bced3c1862f3427c52308e2f8d6e18f	8095343	live
6714db02-1716-457c-a71b-b485d0b9b0a5	6264488076_R02C01_Grn.idat	73e0193bdf04033ab5e712f40635e929	8095272	live
7808f7bf-be98-4e34-89a6-0a63282c7529	9422493015_R06C01_Grn.idat	6a270295695149ef3565f52c55ad0161	8095304	live
5da01a5c-cfc8-4707-8e7b-b209127051cd	6969568112_R01C01_Grn.idat	e29c092c41c6c044ee92cb60e0f44f53	8095252	submitted
ef6efb1a-cadb-4873-95c2-4aa5708e26d7	6042316010_R01C01_Grn.idat	cf68491052e037c2aebac6991895df53	8095220	live
d45f0baa-04b6-456b-91be-720def12d082	9482801142_R04C01_Grn.idat	bb2e17dffbbadb6acf30618b79c62bb5	8095278	live
70cc9900-e740-41a1-8eea-c71b7e7ead46	6026818145_R05C02_Red.idat	4ebb48341455765407dc939eb8369be4	8095236	live
79d7380a-6f2a-4a89-8edc-e54f28248ccd	9934398062_R01C01_Grn.idat	67a0ef3632bf47194ab6ad2a24f54cd4	8095272	live
9753bd44-eecc-41ad-ab1a-3b108f6acc85	8784241048_R05C01_Grn.idat	2f6cc194a67eb1a8e1dcaa94788ca204	8095308	live
4f86e813-6c04-4bb8-b575-157e05067a35	6264496113_R02C02_Red.idat	256f14febddbb6e6a9d8d3460131dc35	8095252	live
3a3ece30-a6f7-4b49-9dfc-2bb0ef541fc5	6264509055_R05C01_Grn.idat	118131f55856440946a9eb9d8566fe99	8095222	live
98431d8a-f5af-4afc-a18c-18b753e1f60b	3999997083_R04C02_Red.idat	9bbd8973ffa15777d2555adce6d96bd9	8095272	live
0c2147a1-94ef-4927-aaa6-e46afa6a01d8	6285633014_R01C01_Grn.idat	fe70901075d6c265a2d6e2a97c4eb9aa	8095205	live
c61da400-d371-4bc3-918a-fba817410534	9305216121_R05C02_Grn.idat	3d158d9635575ceda77091892878321b	8095282	live
188e3ec9-4227-4d3e-9b21-1d72648fb830	7796806048_R06C01_Grn.idat	cbc68787cfc0f42e2eb6730d5f04cacc	8095248	live
19d3732c-b03c-4a3a-b86b-d8afe64c7f12	6285633024_R02C02_Red.idat	68996cbdf574b2a117a58b38876b9e2b	8095212	live
036cfcae-8876-4a37-8554-0cf7a170ff92	7796806095_R01C01_Grn.idat	87fa415e2990bf3b85d09fe649358e46	8095302	live
b8b7cfad-2fdb-4e69-9365-41472f6e0ac4	9297949045_R01C02_Grn.idat	2b750a4ae2bf0e0bc0fd4e8c6f8f3f88	8095268	submitted
d58f2bfa-b83b-4fcf-9ae0-27e82937f96e	7796806013_R01C01_Grn.idat	bd1301ec879a8c478addc578611c7062	8095301	live
8e4b2832-3066-465e-a436-57d1dfcca563	9934625033_R01C01_Red.idat	8ce6d1b3d3659239d764878c8c83f053	8095296	live
751eb5b6-8bd3-4b7b-acd8-55137f791095	9297949149_R05C02_Red.idat	b5405f9bab1bd764ffe954235f9bb4da	8095292	submitted
a824c76a-6429-48c6-8683-e849b3f222b7	6042316010_R04C02_Grn.idat	25d1dac710f1a1ec55dccaab7c8ce039	8095212	live
0921934b-cd2c-4024-a8cd-20a7030b231c	5775446014_R05C01_Grn.idat	75a8debfdbdd4ad7ad74718c968499c9	8091452	live
dfe1e2e8-79b4-4548-a961-597b516d9c5b	6264488074_R02C02_Red.idat	e0ea79ac844f06b5e7e04290430c62db	8095264	live
d6765a51-763c-4903-8a9b-b33b0a4eaef3	9482801001_R05C02_Red.idat	91aa50630e27a20fd43e5a768042319d	8095296	live
532cd21b-5f24-430c-bffe-4be05d80402f	7796806009_R04C02_Grn.idat	ca34e159e0b4560cabc064588d4ed552	8095285	live
ef59c8d5-2ac1-4188-950c-4193e91a91dc	8795194107_R01C01_Red.idat	8db5fc107b4bb252c8dd717cb80a8535	8095272	live
147c213d-c7c7-4d5a-8bc3-1c2a5f42cec9	9296931021_R02C02_Grn.idat	4648bde7b592af2498700c694c731d17	8095252	live
77707d7b-41b9-4940-9a24-16235fd2ad3a	3999510102_R02C02_Red.idat	61871696d5c9ae075c7360a4e33435a5	8095304	live
01942edf-e333-4876-a4ed-fee0aa63f9c4	9828653044_R03C01_Grn.idat	b71211f60efbe2a8009bd480fa0706c1	8095264	live
5873b5d0-30d4-4146-9669-664b393ee1b1	9305216029_R04C02_Grn.idat	44cb46aebddcf8e9f7b90e9c28c0d714	8095272	live
37f7949b-6599-4833-861a-7f20da865714	6164647035_R05C02_Grn.idat	7ad27436d7afdcff34795bf299e030bd	8095228	live
3f5d1a3f-9c53-425d-b46f-28e54374d12c	8784241119_R03C01_Red.idat	836550646b7e5e2856c092a1cba5040e	8095259	live
929b8484-6039-4bf2-bb8f-18b579af1a6d	9298768127_R06C02_Red.idat	026649fd84a8d1aab85a7d26b31d4259	8095289	live
fc064409-1475-41aa-89aa-06fc657ad73e	6264496107_R06C01_Grn.idat	fbd5e2e7747408ee0cba95b48690c1c0	8095236	live
c31a92eb-b079-47ff-894c-8f3673a29025	6055424097_R04C01_Red.idat	f4ddeda2d966331245c91e13e9d21cf5	8091452	live
c14371ce-0d36-44dd-b744-615fe66eac7c	9422492084_R02C02_Red.idat	36571ab08b29a5bba46d89bcd7ce0553	8095267	live
f6f0a446-e6e0-4bb0-acf0-8358753c66f4	9682764063_R05C01_Red.idat	87be475f8afa45e1a057a0f13a2b2a6a	8095272	live
c9359b0a-81ce-45f1-a8b3-186af5765b9a	6229009052_R06C01_Grn.idat	eead38814c71f6b5b55ba29438bfde8f	8095218	live
0fe79210-d1cf-46e9-81c6-92041c646c9a	6285609108_R05C02_Grn.idat	49ee6d2b0d990f4e130ffa9be5e6babd	8095234	live
d7703c7d-a7e9-49c0-8335-0871ab21750b	3999492087_R05C01_Grn.idat	dd1ed56ad960a01738431b6c3b975ca3	8095286	live
0d312db6-dcf3-4ab9-9e76-851d5bf20be3	6042316092_R01C01_Grn.idat	272afe8e11c21a1813c59e4dc0919e6e	8091452	live
3ace8800-c303-4630-9548-dd34f83b9bf8	3999492040_R01C02_Red.idat	ac42fa2babb6112b7234ba6350fbd21e	8095283	live
97ca0069-5ebc-4f54-94aa-41eb72af765b	9934625137_R05C02_Grn.idat	3da4a5feefd08195d9f9d9daf5d035b5	8095264	live
6c6e0764-ae48-4d7b-8498-c0d531b1f1dc	9297949141_R02C02_Grn.idat	b8c8fc040ee603559ee77e639422d2f6	8095270	submitted
a91dfce4-d9c1-4865-af10-b85b78e2d431	9422492129_R01C01_Red.idat	67b386e379c3c9a967c84652790c3a51	8095319	live
2b38a837-3471-489b-9199-6cc57f732ef1	9682764019_R06C02_Red.idat	4af6c12c429421907d432afe5a18800f	8095272	live
111ddb38-0565-49ec-b360-82f1f88c4422	9422492106_R01C02_Red.idat	6f5ba7ac8ab52079a9c63ee99e84f9a7	8095306	live
4e73c08a-a160-4731-84e8-dd28c3e69385	7796806093_R01C01_Red.idat	df1da693c76c21e5762039cbe502278c	8095245	live
624a752d-d714-47a3-b121-6aa6bce967f9	6285609051_R03C02_Grn.idat	8c6cd227d1b1f0e641bce760e15c3879	8095212	live
40203805-778c-4efa-82b8-0c5e7dbed97a	6264509017_R05C01_Grn.idat	e73b9889bef240f18a35515ee3755e9d	8095214	live
bfbe32b6-3681-406f-a3b9-4653a7b172e5	6042316008_R03C01_Grn.idat	f61d6e3c9881780cb50ac9a9baf9b676	8095243	live
980099d3-8987-4592-a000-0ffacbd03ea3	9283265142_R02C01_Grn.idat	b833ab3d56cb548ad9532ebe184700e0	8095305	live
cdb67edf-78b4-405e-82ab-50fb40a7b9f7	7796806136_R04C01_Grn.idat	99cfa594805eb5bb1e8a812ebd55ecc2	8095263	live
29e6d937-79d3-48a4-9730-ccfe3efd8506	6042316079_R03C02_Grn.idat	2cf4f4b174655086034fead8d994b4f8	8091452	live
a086933c-9db9-4941-b577-89f6460639fc	6285633092_R06C02_Grn.idat	61be19903c3dcccdaaa81f9df4273739	8095231	live
ed227e12-141a-4aa0-a85b-53b9cd66bac2	7796806103_R06C01_Grn.idat	da1c492235708afbe7da22e4ed7d8269	8095247	live
8da6530c-679f-40fc-9acd-b34c2d7c0187	6285633034_R05C02_Red.idat	be7b0950ce7118fa7cbbb547c0a58028	8095260	live
b012f5b4-46d2-4f70-99ec-22129367b396	6042324006_R06C02_Red.idat	ec0fa8553eb930a32067f6cac634de75	8095236	live
8a93e3e5-c1ec-40aa-9455-4d4dbd60a39b	9934625156_R03C01_Red.idat	bfb4cc444fe1e7882cf1a905be46445a	8095280	live
9b1f1922-4bbc-4cc1-a42c-45ba8cb8675c	6285633050_R02C01_Red.idat	50801547abc63748e3daec7cf350e97c	8095236	live
acd695a7-9ca6-4328-b982-d39457490b15	9422493016_R01C02_Grn.idat	03916bdfe1fbccaa35756eeca31a19d3	8095312	live
68cba0a7-bc55-49da-8ea5-57d64fed4537	9701417162_R01C02_Grn.idat	89652f4862b26dce878ab4a98f27fa17	8095272	live
529706bc-9089-47e4-972c-bd0322053afb	9976861010_R01C01_Red.idat	744889a78b2363cdeb30bc285cb15fc8	8095311	live
eae8cae5-24e1-4e7a-bdba-33f11468526b	9701417179_R01C02_Red.idat	61a513503e629687348fefd0c61a972a	8095306	live
0273af58-4b56-4590-96ad-c798a205d7dc	7796806056_R03C01_Red.idat	797cdadf52bc8eceb08fe367d5b3ff5e	8095303	live
e2e1e339-1057-4c7b-a785-3099302c436f	6285625076_R04C02_Grn.idat	44e19809217712f67a2a0e71e5e15af4	8095260	live
ea1a381f-2da1-4480-a09d-8a830642aefb	6164655047_R05C01_Grn.idat	db8498ed50d46442daa0ede3a3e8707f	8095188	live
041ab8b6-c064-4b83-b71c-7b051883de79	6285609111_R02C01_Red.idat	ccb69b304db0c375d9e018e925afb031	8095244	live
4946aa2a-cd9d-4adb-90e5-13882e9d7580	9482801005_R02C02_Red.idat	55e28cd6263a470d64ed00e107c6efde	8095272	live
c50e0e90-bd9a-4c5d-a2c2-3a6e2448fdf6	6929718036_R05C01_Grn.idat	76bbf9869a67f8b6f7a5ab4619ea5f27	8095268	live
988d7c83-7929-4586-a860-e36b218cb8a2	6264496025_R04C01_Grn.idat	fd471a57a939adec491dd561625f6413	8095256	live
5d71d92b-66ce-439b-9662-bb3405d5d7c5	9934625105_R05C01_Red.idat	e014206247fa1a8a031f80dc0ac5f0a2	8095296	live
394d85d1-aab2-4722-916c-c131f0688e5a	5775446051_R01C01_Grn.idat	c39c49a6e38bea783fdd9aabd0e2d1cd	8091452	live
ee86fef2-8c1a-458e-821d-13bf6f9701c1	6042316009_R06C01_Grn.idat	b3895490ab8532a6d1aa91fda894a0c5	8091452	live
541c2bbe-59d6-40b9-9f7d-c6d64f27bbc4	9934625157_R06C02_Grn.idat	43553b384037be9580e2d65d327fd679	8095264	live
c32549c2-f27a-4e45-bb73-8c3800136ff2	6042308152_R05C02_Grn.idat	d15e46e86a921a04aba6c02756c575b8	8091452	live
ac5332a1-bb56-44bd-a6a3-08282bb5b868	7786915031_R04C02_Red.idat	3dd2a73fbf61328a1a0004e9e4151a61	8095233	live
a1ff2b56-9d67-4437-bfa7-8c042ca6614c	9934398006_R05C01_Grn.idat	7ddcf98a9dbf17febf9ba598fd7d4ad6	8095256	submitted
849fb5d2-a6cd-4014-b59f-10df42f94ba2	9305216126_R05C02_Red.idat	649016452bfec9beccaaa5382977aee2	8095287	live
7f0e41a7-b8de-4797-a1d5-0295a0ae9fe3	6285633073_R05C02_Red.idat	52951168d4f286dc2dd9a3c562735f66	8095204	live
9c32bc52-e9f9-480d-baed-692f38134937	9828653002_R06C02_Grn.idat	99510397f7c4f576fbd261c285ab0efd	8095275	live
fa98dc2f-ff01-48ec-8f7b-93e0759112df	9934089102_R03C01_Grn.idat	74af686375e26ae1f3351100be30df2a	8095252	submitted
3591e221-fa9f-450e-8274-87aba1175e5c	6285633063_R02C01_Grn.idat	236c07e4baa9bd9969a03d7801539748	8095228	live
17ae5d51-66a2-4951-8a4d-235bff891a66	9297949047_R04C01_Grn.idat	093be2855a4aaca4ba849dea0b7ecd2b	8095304	live
ef09a04b-d88b-442d-8499-0b88e4e4c299	6264496115_R01C01_Grn.idat	9c8940816cc4c1b270695697d18494de	8095248	live
91234f03-c43a-41d9-9a0f-97fea2ea4d54	3999547134_R02C01_Grn.idat	1eb0de67fb3380576af19cd2f93aa7a4	8095320	live
95243344-b19a-4ec1-8f73-56661b2daeb9	6264509013_R04C01_Grn.idat	2a23493d11e8d2503428baeb07f4ae60	8095246	live
6350ad19-763b-4724-a76a-d99bd45aecd6	6929671039_R04C02_Red.idat	59b7d170b90af74f27376d8f53cb5f0a	8095264	live
9ab220f8-bcef-473f-9a7a-c4be72df8f18	9422492129_R06C02_Red.idat	3d9549b4ccb0d74f1e9b29b8f15226ce	8095312	live
57269d99-989a-4c59-a4dc-19bbc547c960	9283265144_R03C01_Grn.idat	f5bf585bf12dd823cb40083116146e08	8095313	live
8aef5428-84e7-4fa9-9cd7-c8f2a4b0f505	8795194023_R01C02_Red.idat	de44f712597c27f302ac39abca993216	8095330	live
7ac0b094-e327-40ea-afc3-030f9c32d75e	6264496025_R03C02_Grn.idat	e956c0b991861efadc4e3e9dcc38364f	8095250	live
a90d3e23-c26d-4871-ad2a-bfd6cc7d17a9	8784241074_R06C01_Red.idat	0843186ab3b11226ff6bf878f24339e4	8095267	live
26d24ded-4e10-4459-8392-65f601ca9312	3999547134_R05C02_Red.idat	84c37956f0d5e13a7801d0ec54a347d8	8095296	live
a036573b-5b32-4521-8a44-0270dc2eab6e	8795194066_R02C01_Grn.idat	e6f96533c3344949c376b75b9b2a425e	8095270	live
eacc2c7e-de12-40b1-ae0d-c627b07816ef	6042316157_R05C01_Grn.idat	4a421318334ea9f8aee114a56a143d3a	8095211	live
a79b1468-d08d-4f05-b67a-28f797da1d4f	6042316011_R06C01_Red.idat	bc6ea50543f2c5806d9e3ae73d9d4de6	8095212	live
5ed7d8e6-a023-4b8f-a2b1-efabe8bea756	6042316130_R01C01_Red.idat	73fd1fe4f177168a27e914ee5ee74c8f	8091452	live
2ba1b842-b754-44a3-8f00-6314e2f351f9	7796806107_R04C02_Grn.idat	9493e1f607aa68f7dae423a83de603f1	8095264	live
614949d4-4371-496c-be4b-7957b7cfb0eb	6285609024_R05C01_Grn.idat	2c15ca3955c3d0449e27b9e382bd3b66	8095228	live
6ea0cffa-a08f-4d22-b006-a4166e138175	9934398025_R03C01_Red.idat	7e21e01ba218c5745b45d121ee2fd34c	8095252	submitted
8485c49d-2317-4eee-841e-ed9e36fb8b85	6264509127_R05C02_Grn.idat	0103fbb235821520a76e0aac6e7bdc51	8095221	live
36c1aeee-54e7-45e2-933b-258d963fd8a0	6042316057_R05C01_Grn.idat	e9cdc1f5b56c7cf041f27b63aa22e9b6	8095304	live
1c7b7c9c-2eff-4d77-a992-491e8f1bcc76	6042324030_R05C02_Red.idat	a1dba1fddc833d5856262d1926a4473f	8095317	live
36309906-d654-4c42-b742-88b399abe931	6264496113_R06C01_Grn.idat	831e12d63c6efa738fec2f8744cdf8a4	8095252	live
cf04b709-7608-4fdc-a16b-e5a42f6af852	9297949045_R06C02_Red.idat	ba9a38d853dcc03b9bad50279fa86fe7	8095268	submitted
cfc30ede-0e48-4544-9dcc-fc59087c9435	8784241119_R02C01_Grn.idat	6308e1de2f92d3ae49aeeb63b509b906	8095257	live
6bba0fe6-027f-412a-93c3-6cddb8429fc0	9285451185_R01C01_Grn.idat	c138f52440e23ae94b79a1f389db0b28	8095292	live
eff67ec3-b6f6-4bf7-baa1-9245e4164b3b	9702496157_R06C02_Grn.idat	2e2ede700970416fe364803c1884de75	8095260	live
245230e1-892a-48e9-8155-f84d81c411f8	9296931022_R06C01_Grn.idat	e05047ab15a29868bda4a739e343bb70	8095248	live
ad192caa-9b91-4d4c-b00e-646fc2ae4c5e	6929718079_R04C02_Grn.idat	d0e806395882a8d0dc82313d68f7a5e8	8095268	live
195d4811-28e6-4500-889d-f074e578db19	9933448010_R02C01_Red.idat	645c8203916d82d791126e157cb138fb	8095261	submitted
d2748990-677e-4795-83cb-36033348fc75	9934398004_R01C01_Grn.idat	c74e112ce30025df53cab5ef8a6ff5df	8095276	submitted
b166a14c-ec7d-4b1c-a92e-52fffd030171	6042308159_R02C01_Red.idat	56cd2de472f68dd05559298e551a9838	8095212	live
5b10f5be-08f1-4cd4-bb6f-5969ba0f7cee	6285633006_R06C02_Grn.idat	1ad63f8a813e1aa95a147aeb4ccccdca	8095304	live
36d8f031-dc64-4772-ab3c-e40624e28edd	6055424076_R01C01_Red.idat	158d5adacdf4cfc2ee75f08a7965a4a0	8091452	live
0e164cf9-a56b-441c-a0a7-a47db2f83d95	6264509127_R04C01_Red.idat	06858efd36bd2f296fd5d910d22ec1a6	8095221	live
982c9560-193a-443f-a781-e0d14df28524	7310440011_R04C01_Grn.idat	e57a2266a34fa0ba372d38b2f577a959	8095244	live
85c17f86-d63a-4ce2-a40f-095bde6321ed	9426020035_R03C01_Red.idat	204701ed479ce9251d4e82f7282250fc	8095289	live
05c4d3e3-cf73-4141-8eb3-051a1a4e2480	6042316114_R01C01_Grn.idat	250cfaf7758b472fc8a88c10f9a45cee	8091452	live
ca65b1b7-8315-4fe7-8bd2-1f391e59ef02	6929671067_R05C01_Red.idat	5c7b3948f5b3ac6a6cd49f585c681238	8095236	live
af50cb40-24b7-4c95-9898-368fc2369075	6285633025_R06C02_Red.idat	7c66da0acf5f9170eff31e1ad43189f7	8095207	live
eb56ee6d-71a6-4ae0-aedf-c53e8c8c979d	6929718091_R01C01_Grn.idat	a54ae411c2f5acb322047b3363804ad1	8095291	live
1e53644d-da38-4ea0-8963-063e30d22e20	8784241084_R01C01_Grn.idat	160d7781a8d7fb5b83034161589335cf	8095296	live
86b61609-7dee-4376-98ae-8db8ecb6f2cd	3999547165_R05C02_Grn.idat	60a1631e40b3ff33b6c5e1d9932decf9	8095330	live
dd8f5894-b92e-47a0-9164-eb2fe1bc3cd0	9828653044_R03C02_Red.idat	3dc66adfd30f957cfc13a609a8fe20f1	8095265	live
9d1a5b7c-f1e8-4c30-9565-3616592afc92	9996247061_R06C02_Grn.idat	b3d74589d500efb8ed02b64cb201ee2f	8095276	live
8dd4d3c1-b231-4ef6-a35d-fb43457b9b95	9422492029_R05C01_Grn.idat	bf6b069d08583939bd12a93d48bbbedb	8095310	live
8e18565d-d241-47ab-8968-872da167a77d	6264496115_R03C01_Grn.idat	7250cc3bd425df4825f3a85c41061906	8095248	live
5cdcd339-a2d8-4a66-a3be-d89b2b1fa9ac	9305216009_R06C02_Red.idat	e9fa3b27db501282dadded5f8b1cc25a	8095272	live
e6cdfb84-ef6e-4244-b45e-67e4d4797cdf	7796806093_R02C01_Grn.idat	b97057561f3da3a490210cf4e5c383c5	8095238	live
4a64ed92-df44-4856-9849-0cd7282bd519	9305216206_R02C01_Grn.idat	f70f1ff32755b92e364c840ef8af6fc5	8095272	live
e7057dfa-0b82-4f8d-bcf5-7e4ea2d5c0d8	6929671134_R01C01_Grn.idat	72b648504bd423dbd8c6cf89132f1136	8095259	live
b713e7f9-d034-41ae-a885-5a9556c8f6af	6929671124_R02C02_Grn.idat	b17b7848473017315e6b7efb4f9732cf	8095258	live
9c29a394-6be4-4703-8092-0779a8b4cbc6	6264496047_R04C02_Red.idat	43f89a54a0460173ed89cf5fb399996e	8095279	live
4f754572-b9a0-4c92-a8a6-1343ecbdfed2	9701417180_R06C02_Red.idat	d7d8ff2ee6a60b9030d45ed88ce6d8e0	8095304	live
df6dfec9-2e10-4dc5-8cc9-81ba3fb0b639	9305216091_R05C01_Red.idat	e745c02e26c240c2cf2d11e961b5250a	8095267	live
b3d8f10b-d158-4184-b841-9e68b925687d	9482801026_R03C02_Red.idat	651a28a01523fbc1be75b378c573ab58	8095319	live
d41f5830-6205-4b01-98df-1fb33d689133	8784241048_R06C01_Red.idat	8a5098be7481383445ff927e2257429e	8095311	live
497ba910-228d-489c-948b-d199d52b7fc2	6929671152_R03C01_Grn.idat	b1dcc1a7505ff651569d1c0f1b5fdabb	8095259	live
f4a599c2-c3ba-400b-b255-3b13d0057079	6929718043_R03C01_Grn.idat	9fa3707f14e99bb7d94cacbd4b4b37e7	8095258	live
671f731a-0b79-49bc-9f30-c43dfa802036	6929671152_R04C02_Red.idat	5a66046a02540c360ed551e1fca71180	8095260	live
00085257-2dfc-4f5f-859f-9f26f8830de9	6285633107_R06C01_Red.idat	092ee253bde5a710548f759f3215cb7b	8095244	live
1d1be6ab-7a63-4a33-803b-dea7aac73346	9701417132_R03C02_Red.idat	ade445e53283a16b853e92b9f70c5c7a	8095296	live
f35081bd-3644-416d-b8a3-39c04e6dbb20	9934987098_R01C02_Grn.idat	1dcbaf4a679df8db7e169bd73111ccce	8095312	live
6b2b9a5a-ffa9-4b32-9d15-885623eac9c1	9422492136_R01C01_Red.idat	0c5c4f1762606919275519dccd083320	8095288	live
6b588847-7000-4a2c-84cd-01a83f55a9c6	9630789109_R02C01_Grn.idat	78e6722333aacd154774eed51e2c108f	8095299	live
6f0ac273-4631-4d10-a251-63ae53505943	6042308165_R02C01_Grn.idat	10f20c87975bc545d98b208f7323c7fd	8095211	live
1ccf035c-ef9f-4c79-9ce6-c28ee6a31e64	9806233110_R02C01_Red.idat	a2dd0c13c2b6b44b3cd77322fc1c5e0b	8095266	live
c335ac5f-f29f-4523-9776-fc8184228493	8784241046_R03C02_Red.idat	811502bcda108ce1e162fd50b521df5e	8095305	live
cac08a1d-a1ff-4c2b-bc2d-43de16f67693	6929671124_R03C02_Grn.idat	d0d5b87dd620f0c0e44ba49e4f1ae041	8095259	live
f3b429a2-3c87-4bc2-99a6-506547888dd4	5775446051_R06C02_Grn.idat	188e4f92cba387c9a3f725a5503f7cf8	8091452	live
ca0b6f82-7928-4a20-b4f8-466166dcbd31	9298768172_R04C01_Red.idat	b347d434c1579b18c4bb7042e028b2c0	8095304	live
fd18aae4-0741-469c-a568-42097d50c4d6	9933448162_R06C02_Red.idat	574e4cd0bae12a16b995feb01f73f529	8095244	submitted
f7ea9eec-0812-4d73-89b3-bfc862fb4f64	9305216096_R03C02_Red.idat	7fb81f8c66a2edc1693ea6efb7025be2	8095280	live
ef132f8e-ff45-4be4-ba2b-81b08608a9ee	9828653016_R01C01_Grn.idat	fc893e92d56172927351fe1002cb331c	8095275	live
96fb7e2a-0967-459e-beca-cd7f7892f49b	9422491144_R04C01_Red.idat	3ee52002e729c2524240ba0e6acb5aec	8095350	live
d5d3ab41-77b2-4f7f-86c6-71ee7a0a871a	6264488070_R05C01_Grn.idat	1610198186d1774acf424d7054dd210b	8095266	live
fa8dbcbd-ac18-4e72-8855-022910743060	6055424116_R03C01_Grn.idat	1416be5e4db067cbed0ecf13cdff6196	8095282	live
107033f2-c67c-47d7-bfce-561250d79639	9630789214_R05C01_Grn.idat	fdcdd9fa09facd3dd9928d7d992ec394	8095272	live
677554a0-ffbe-4758-92f3-12a5771ef68f	9934398026_R06C02_Grn.idat	5aa9c1e0470112ed3880ee776d6ee67a	8095276	submitted
6d2cd848-d304-46f8-a5d2-4518e67bb395	9701417173_R01C02_Red.idat	63f467887ecdfe7ce65fc489a1923f20	8095289	live
8e0201b7-90b1-499f-afd6-c210a7d07483	8784241058_R03C01_Red.idat	1be8b2b629ffc80e9fa42db9450274a3	8095273	live
41346ca5-04b0-4ac4-ba00-bd9a7b43e0c0	6929671019_R04C01_Red.idat	f2b85d406c9ba3d1b639e13a014d85f0	8095268	live
30e5aab2-7e7d-41de-8067-537091bcddef	6929718092_R02C02_Red.idat	3524999d6323303cbbbfd7d80ccf79e9	8095266	live
a3127f60-4cd0-4191-8d2f-6ae15acc8fd9	9934398019_R03C02_Red.idat	0e31a67f564402534be4d9fa7c6e6f88	8095254	submitted
75e1a461-30de-4406-96c0-2450441bc001	6285609053_R06C02_Red.idat	8b7582ed4aa922566c8d9acc6503b31c	8095247	live
0b713692-5ef1-48e6-aae1-c91144eaae73	6055424097_R06C01_Red.idat	c2d0205983c7512c9bf48b22dbb3abf3	8091452	live
e32ebbb3-5a77-4e47-a1b8-67fc309e13d6	8795194024_R02C02_Red.idat	7889c694b5e69003f90e1a3be322d4fa	8095319	live
876777f5-4c05-441e-b8f7-673f7b93d47f	7796806104_R02C01_Red.idat	d3dfe65b058bbc2c729c105e30f971b6	8095263	live
ca2b0206-36ec-4a79-b956-eb861943d97d	6264488067_R01C02_Red.idat	ce75708b0a1be1775bbe1fee20407ac3	8095272	live
